"","n_guesses","entropy_start","entropy_end","mean_entropy_drop","max_entropy_drop","early_entropy_drop","monotone_entropy","green_fraction","yellow_fraction","valid","source"
"528",6,13.6631133084558,0,2.73262266169116,5.29135639586881,1.70878030110006,TRUE,0.333333333333333,0.166666666666667,1,"synthetic_valid"
"529",6,13.6631133084558,1,2.53262266169116,3.93179427743074,3.53907540386732,TRUE,0.333333333333333,0.166666666666667,1,"synthetic_valid"
"530",5,13.6631133084558,2,2.91577832711395,3.6924909650256,3.0816337106863,TRUE,0.28,0.2,1,"synthetic_valid"
"531",5,13.6631133084558,0,3.41577832711395,4.93519285389261,4.63539794283852,TRUE,0.44,0.24,1,"synthetic_valid"
"532",5,13.6631133084558,0,3.41577832711395,5.49923262669527,2.23172048180972,TRUE,0.32,0.24,1,"synthetic_valid"
"533",4,13.6631133084558,0,4.5543711028186,5.4093909361377,4.67059260678422,TRUE,0.45,0.15,1,"synthetic_valid"
"534",6,13.6631133084558,1,2.53262266169116,4.16127612355351,3.89023512954698,TRUE,0.5,0.166666666666667,1,"synthetic_valid"
"535",6,13.6631133084558,0,2.73262266169116,4.96578428466209,2.23294830767288,TRUE,0.3,0.1,1,"synthetic_valid"
"536",6,13.6631133084558,1,2.53262266169116,6.02729169166774,2.23294830767288,TRUE,0.366666666666667,0.133333333333333,1,"synthetic_valid"
"537",5,13.6631133084558,1,3.16577832711395,4.61037351671204,3.78782523360273,TRUE,0.52,0.08,1,"synthetic_valid"
"538",6,13.6631133084558,0,2.73262266169116,5.29032609750153,2.23294830767288,TRUE,0.233333333333333,0.166666666666667,1,"synthetic_valid"
"539",4,13.6631133084558,0,4.5543711028186,6.32192809488736,3.67059260678422,TRUE,0.3,0.25,1,"synthetic_valid"
"540",6,13.6631133084558,1.58496250072116,2.41563016154693,3.4594316186373,2.97787708818746,TRUE,0.366666666666667,0.2,1,"synthetic_valid"
"541",4,13.6631133084558,2,3.88770443615194,4.93519285389261,4.5697756761994,TRUE,0.4,0.3,1,"synthetic_valid"
"542",6,13.6631133084558,0,2.73262266169116,3.8073549220576,1.88263392622515,TRUE,0.5,0,1,"synthetic_valid"
"543",3,13.6631133084558,0,6.8315566542279,9.75622271284729,6.8315566542279,TRUE,0.466666666666667,0.2,1,"synthetic_valid"
"544",5,13.6631133084558,0,3.41577832711395,5.54511298811459,1.70878030110006,TRUE,0.28,0.04,1,"synthetic_valid"
"545",3,13.6631133084558,5.52356195605701,4.0697756761994,4.21809846258738,4.0697756761994,TRUE,0.466666666666667,0.133333333333333,1,"synthetic_valid"
"546",6,13.6631133084558,0,2.73262266169116,4.4594316186373,1.70878030110006,TRUE,0.3,0.0333333333333333,1,"synthetic_valid"
"547",4,13.6631133084558,0,4.5543711028186,6.78135971352466,3.44087679746557,TRUE,0.4,0.1,1,"synthetic_valid"
"548",5,13.6631133084558,0,3.41577832711395,10.2455527062557,1.70878030110006,TRUE,0.24,0.08,1,"synthetic_valid"
"549",6,13.6631133084558,4.75488750216347,1.78164516125847,2.63804422551744,2.23294830767288,TRUE,0.3,0.0666666666666667,1,"synthetic_valid"
"550",6,13.6631133084558,1,2.53262266169116,4.52791135652006,3.74659415350675,TRUE,0.366666666666667,0.133333333333333,1,"synthetic_valid"
"551",6,13.6631133084558,0,2.73262266169116,5.88175359493115,3.9278791931991,TRUE,0.533333333333333,0.1,1,"synthetic_valid"
"552",5,13.6631133084558,0,3.41577832711395,5.54511298811459,1.70878030110006,TRUE,0.32,0.04,1,"synthetic_valid"
"553",6,13.6631133084558,2.58496250072116,2.21563016154693,3.64385618977472,2.23294830767288,TRUE,0.333333333333333,0.0666666666666667,1,"synthetic_valid"
"554",6,13.6631133084558,3.16992500144231,2.0986376614027,4.57346686188333,2.34866451189686,TRUE,0.4,0.0333333333333333,1,"synthetic_valid"
"555",6,13.6631133084558,1,2.53262266169116,5.56139402958275,4.74659415350675,TRUE,0.533333333333333,0.1,1,"synthetic_valid"
"556",5,13.6631133084558,0,3.41577832711395,8.10852445677817,4.9278791931991,TRUE,0.68,0,1,"synthetic_valid"
"557",5,13.6631133084558,0,3.41577832711395,4.44555944405574,2.48481317547824,TRUE,0.24,0.08,1,"synthetic_valid"
"558",6,13.6631133084558,0,2.73262266169116,4.15527822547791,2.23172048180972,TRUE,0.333333333333333,0.2,1,"synthetic_valid"
"559",6,13.6631133084558,0,2.73262266169116,4.09953567355091,2.87811135642364,TRUE,0.3,0.1,1,"synthetic_valid"
"560",6,13.6631133084558,0,2.73262266169116,4.60531114611296,4.10184084490925,TRUE,0.466666666666667,0.0333333333333333,1,"synthetic_valid"
"561",6,13.6631133084558,2,2.33262266169116,4.54511298811459,1.70878030110006,TRUE,0.3,0.0666666666666667,1,"synthetic_valid"
"562",6,13.6631133084558,0,2.73262266169116,4.16992500144231,1.70878030110006,TRUE,0.3,0.0666666666666667,1,"synthetic_valid"
"563",6,13.6631133084558,2.58496250072116,2.21563016154693,4.49923262669527,2.23172048180972,TRUE,0.333333333333333,0.133333333333333,1,"synthetic_valid"
"564",3,13.6631133084558,0,6.8315566542279,10.6978363579624,6.8315566542279,TRUE,0.4,0.266666666666667,1,"synthetic_valid"
"565",5,13.6631133084558,1.58496250072116,3.01953770193366,5.38082178394093,2.50245091285201,TRUE,0.36,0.04,1,"synthetic_valid"
"566",5,13.6631133084558,0,3.41577832711395,5.70043971814109,1.70878030110006,TRUE,0.32,0.08,1,"synthetic_valid"
"567",5,13.6631133084558,0,3.41577832711395,6.02790599656988,3.9278791931991,TRUE,0.52,0.04,1,"synthetic_valid"
"568",6,13.6631133084558,2.58496250072116,2.21563016154693,4.49923262669527,2.23172048180972,TRUE,0.366666666666667,0.133333333333333,1,"synthetic_valid"
"569",4,13.6631133084558,0,4.5543711028186,5.56933184900739,4.40256615666412,TRUE,0.5,0.05,1,"synthetic_valid"
"570",6,13.6631133084558,0,2.73262266169116,4.74779807737715,3.28782523360273,TRUE,0.4,0.1,1,"synthetic_valid"
"571",6,13.6631133084558,0,2.73262266169116,7.12395449734777,6.03907540386732,TRUE,0.366666666666667,0.133333333333333,1,"synthetic_valid"
"572",4,13.6631133084558,3.4594316186373,3.4012272299395,3.93179427743074,3.61008490630354,TRUE,0.45,0.1,1,"synthetic_valid"
"573",6,13.6631133084558,2,2.33262266169116,4.19004171776368,3.57765933412855,TRUE,0.3,0.266666666666667,1,"synthetic_valid"
"574",5,13.6631133084558,0,3.41577832711395,7.23840473932508,5.10184084490925,TRUE,0.48,0.04,1,"synthetic_valid"
"575",6,13.6631133084558,0,2.73262266169116,6.17427440190536,4.5697756761994,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"576",6,13.6631133084558,1.58496250072116,2.41563016154693,4.93519285389261,3.77729442583882,TRUE,0.533333333333333,0.1,1,"synthetic_valid"
"577",5,13.6631133084558,1,3.16577832711395,8.24555270625568,1.70878030110006,TRUE,0.4,0.08,1,"synthetic_valid"
"578",5,13.6631133084558,0,3.41577832711395,4.74779807737715,3.28782523360273,TRUE,0.48,0,1,"synthetic_valid"
"579",6,13.6631133084558,0,2.73262266169116,6.38986177105245,2.23294830767288,TRUE,0.166666666666667,0.1,1,"synthetic_valid"
"580",6,13.6631133084558,0,2.73262266169116,5.8398553628348,4.40256615666412,TRUE,0.4,0.133333333333333,1,"synthetic_valid"
"581",5,13.6631133084558,0,3.41577832711395,8.19967234483636,2.23172048180972,TRUE,0.44,0.12,1,"synthetic_valid"
"582",5,13.6631133084558,1.58496250072116,3.01953770193366,4.74296433478765,2.87511198611292,TRUE,0.36,0.08,1,"synthetic_valid"
"583",5,13.6631133084558,1,3.16577832711395,6.88106460824061,4.35445849903447,TRUE,0.44,0.04,1,"synthetic_valid"
"584",6,13.6631133084558,1.58496250072116,2.41563016154693,3.96962635095648,1.70878030110006,TRUE,0.2,0.0666666666666667,1,"synthetic_valid"
"585",4,13.6631133084558,1.58496250072116,4.02605026924488,7.61470984411521,2.23172048180972,TRUE,0.35,0.15,1,"synthetic_valid"
"586",5,13.6631133084558,0,3.41577832711395,7.12395449734777,5.4278791931991,TRUE,0.6,0.04,1,"synthetic_valid"
"587",6,13.6631133084558,1.58496250072116,2.41563016154693,4.81928795155358,1.70878030110006,TRUE,0.433333333333333,0,1,"synthetic_valid"
"588",5,13.6631133084558,1,3.16577832711395,4.98977086768311,3.40881162875572,TRUE,0.32,0.2,1,"synthetic_valid"
"589",5,13.6631133084558,1,3.16577832711395,5.7279204545632,5.3315566542279,TRUE,0.52,0.12,1,"synthetic_valid"
"590",5,13.6631133084558,2.32192809488736,2.83529630339211,4.93519285389261,4.40256615666412,TRUE,0.56,0.08,1,"synthetic_valid"
"591",6,13.6631133084558,0,2.73262266169116,7.55458885167764,4.50962855934054,TRUE,0.533333333333333,0,1,"synthetic_valid"
"592",4,13.6631133084558,0,4.5543711028186,7.70735913208088,2.97787708818746,TRUE,0.3,0.3,1,"synthetic_valid"
"593",6,13.6631133084558,0,2.73262266169116,4.93519285389261,3.77729442583882,TRUE,0.533333333333333,0.0666666666666667,1,"synthetic_valid"
"594",3,13.6631133084558,3.4594316186373,5.10184084490925,6.27188741238777,5.10184084490925,TRUE,0.466666666666667,0.133333333333333,1,"synthetic_valid"
"595",5,13.6631133084558,0,3.41577832711395,4.39231742277876,3.0816337106863,TRUE,0.44,0.04,1,"synthetic_valid"
"596",5,13.6631133084558,1,3.16577832711395,4.61470984411521,2.85737303843556,TRUE,0.4,0.04,1,"synthetic_valid"
"597",6,13.6631133084558,3.16992500144231,2.0986376614027,6.34340782229781,4.08563010606307,TRUE,0.533333333333333,0.0333333333333333,1,"synthetic_valid"
"598",5,13.6631133084558,5.39231742277876,2.06769897141926,3.78541236917693,2.80663237950262,TRUE,0.4,0,1,"synthetic_valid"
"599",6,13.6631133084558,0,2.73262266169116,5.81136426703975,4.74659415350675,TRUE,0.433333333333333,0.133333333333333,1,"synthetic_valid"
"600",5,13.6631133084558,1.58496250072116,3.01953770193366,5.10975385185971,2.23294830767288,TRUE,0.44,0.08,1,"synthetic_valid"
"601",6,13.6631133084558,0,2.73262266169116,5.84799690655495,1.70878030110006,TRUE,0.3,0.0666666666666667,1,"synthetic_valid"
"602",6,13.6631133084558,2,2.33262266169116,5.08312651384717,4.0242017321703,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"603",6,13.6631133084558,1.58496250072116,2.41563016154693,2.96527695049343,2.23172048180972,TRUE,0.233333333333333,0.233333333333333,1,"synthetic_valid"
"604",6,13.6631133084558,0,2.73262266169116,5,3.46082316102733,TRUE,0.4,0.0666666666666667,1,"synthetic_valid"
"605",5,13.6631133084558,0,3.41577832711395,8.51333282374013,5.17059260678422,TRUE,0.56,0.04,1,"synthetic_valid"
"606",6,13.6631133084558,0,2.73262266169116,7.03617361255349,2.31346984795116,TRUE,0.3,0.133333333333333,1,"synthetic_valid"
"607",5,13.6631133084558,0,3.41577832711395,8.02236781302845,2.82037274771368,TRUE,0.28,0.08,1,"synthetic_valid"
"608",6,13.6631133084558,0,2.73262266169116,6.61470984411521,2.23172048180972,TRUE,0.466666666666667,0.0666666666666667,1,"synthetic_valid"
"609",6,13.6631133084558,0,2.73262266169116,6.6122541923889,2.23294830767288,TRUE,0.5,0.0666666666666667,1,"synthetic_valid"
"610",6,13.6631133084558,1,2.53262266169116,4.93519285389261,3.95411290314617,TRUE,0.5,0.1,1,"synthetic_valid"
"611",5,13.6631133084558,2,2.91577832711395,5.88853332601089,4.40256615666412,TRUE,0.6,0.08,1,"synthetic_valid"
"612",4,13.6631133084558,0,4.5543711028186,5.4594316186373,4.10184084490925,TRUE,0.4,0.2,1,"synthetic_valid"
"613",6,13.6631133084558,4.70043971814109,1.79253471806294,3.81681525130667,3.70759289750611,TRUE,0.566666666666667,0,1,"synthetic_valid"
"614",6,13.6631133084558,1,2.53262266169116,5.54511298811459,1.70878030110006,TRUE,0.333333333333333,0.0333333333333333,1,"synthetic_valid"
"615",5,13.6631133084558,0,3.41577832711395,5.64385618977472,2.23172048180972,TRUE,0.44,0.08,1,"synthetic_valid"
"616",6,13.6631133084558,4.75488750216347,1.78164516125847,3.81681525130667,3.70759289750611,TRUE,0.533333333333333,0,1,"synthetic_valid"
"617",5,13.6631133084558,1.58496250072116,3.01953770193366,4.39231742277876,2.23172048180972,TRUE,0.36,0.16,1,"synthetic_valid"
"618",4,13.6631133084558,2.8073549220576,3.6185861287994,5.08312651384717,4.0242017321703,TRUE,0.45,0.1,1,"synthetic_valid"
"619",5,13.6631133084558,0,3.41577832711395,4.71631984590398,3.27208611786615,TRUE,0.4,0.08,1,"synthetic_valid"
"620",6,13.6631133084558,0,2.73262266169116,5.08312651384717,4.0242017321703,TRUE,0.233333333333333,0.2,1,"synthetic_valid"
"621",6,13.6631133084558,1.58496250072116,2.41563016154693,4.93519285389261,3.0168783441881,TRUE,0.433333333333333,0.1,1,"synthetic_valid"
"622",4,13.6631133084558,3,3.5543711028186,6.02790599656988,3.9278791931991,TRUE,0.5,0,1,"synthetic_valid"
"623",6,13.6631133084558,0,2.73262266169116,7.15531866825711,5.03907540386732,TRUE,0.666666666666667,0,1,"synthetic_valid"
"624",3,13.6631133084558,1,6.3315566542279,10.8352609186275,6.3315566542279,TRUE,0.466666666666667,0.0666666666666667,1,"synthetic_valid"
"625",6,13.6631133084558,4.52356195605701,1.82791027047976,3.59837054370555,3.11008490630354,TRUE,0.466666666666667,0.0333333333333333,1,"synthetic_valid"
"626",5,13.6631133084558,2.8073549220576,2.71393959659955,6.89048143590477,4.9278791931991,TRUE,0.56,0.04,1,"synthetic_valid"
"627",6,13.6631133084558,2.32192809488736,2.26823704271369,3.36678233067162,2.23172048180972,TRUE,0.466666666666667,0.1,1,"synthetic_valid"
"628",3,13.6631133084558,0,6.8315566542279,11.3411852135684,6.8315566542279,TRUE,0.466666666666667,0.2,1,"synthetic_valid"
"629",6,13.6631133084558,2.8073549220576,2.17115167727964,3.59837054370555,2.50245091285201,TRUE,0.3,0.0333333333333333,1,"synthetic_valid"
"630",6,13.6631133084558,1,2.53262266169116,5.27188741238777,4.60184084490925,TRUE,0.6,0.0333333333333333,1,"synthetic_valid"
"631",5,13.6631133084558,0,3.41577832711395,6.69348695749933,2.98481317547824,TRUE,0.44,0.08,1,"synthetic_valid"
"632",4,13.6631133084558,1.58496250072116,4.02605026924488,5.41503749927884,3.3315566542279,TRUE,0.45,0.15,1,"synthetic_valid"
"633",4,13.6631133084558,0,4.5543711028186,5.3390016082463,4.63539794283852,TRUE,0.35,0.3,1,"synthetic_valid"
"634",6,13.6631133084558,0,2.73262266169116,4.93519285389261,3.95411290314617,TRUE,0.433333333333333,0.166666666666667,1,"synthetic_valid"
"635",5,13.6631133084558,0,3.41577832711395,7.23840473932508,5.10184084490925,TRUE,0.52,0.04,1,"synthetic_valid"
"636",3,13.6631133084558,2.32192809488736,5.67059260678422,7.37771108959356,5.67059260678422,TRUE,0.6,0.0666666666666667,1,"synthetic_valid"
"637",6,13.6631133084558,1.58496250072116,2.41563016154693,3.81289310559903,2.82037274771368,TRUE,0.366666666666667,0.1,1,"synthetic_valid"
"638",6,13.6631133084558,0,2.73262266169116,4.39231742277876,1.70878030110006,TRUE,0.166666666666667,0.1,1,"synthetic_valid"
"639",6,13.6631133084558,2,2.33262266169116,5.19140472885276,3.50962855934054,TRUE,0.5,0.0333333333333333,1,"synthetic_valid"
"640",4,13.6631133084558,0,4.5543711028186,7.06608919045777,3.29851205899902,TRUE,0.45,0.05,1,"synthetic_valid"
"641",6,13.6631133084558,1.58496250072116,2.41563016154693,5.88175359493115,4.28782523360273,TRUE,0.433333333333333,0.166666666666667,1,"synthetic_valid"
"642",5,13.6631133084558,1,3.16577832711395,5.3390016082463,4.63539794283852,TRUE,0.44,0.2,1,"synthetic_valid"
"643",6,13.6631133084558,2,2.33262266169116,4.877744249949,2.23172048180972,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"644",6,13.6631133084558,1.58496250072116,2.41563016154693,4.7799784831263,3.30391543647731,TRUE,0.333333333333333,0.133333333333333,1,"synthetic_valid"
"645",5,13.6631133084558,0,3.41577832711395,5.82442843541655,4.87811135642364,TRUE,0.56,0.08,1,"synthetic_valid"
"646",5,13.6631133084558,0,3.41577832711395,5.3390016082463,4.63539794283852,TRUE,0.48,0.16,1,"synthetic_valid"
"647",4,13.6631133084558,1,4.22103776948527,6.34340782229781,4.08563010606307,TRUE,0.35,0.05,1,"synthetic_valid"
"648",3,13.6631133084558,2,5.8315566542279,7.55458885167764,5.8315566542279,TRUE,0.6,0.133333333333333,1,"synthetic_valid"
"649",6,13.6631133084558,0,2.73262266169116,3.90689059560852,2.5977538791864,TRUE,0.2,0.3,1,"synthetic_valid"
"650",4,13.6631133084558,0,4.5543711028186,7.44294349584873,3.11008490630354,TRUE,0.55,0.05,1,"synthetic_valid"
"651",6,13.6631133084558,1.58496250072116,2.41563016154693,3.16992500144231,1.70878030110006,TRUE,0.366666666666667,0,1,"synthetic_valid"
"652",4,13.6631133084558,2.32192809488736,3.78039507118948,6.87528859822269,2.23294830767288,TRUE,0.3,0.15,1,"synthetic_valid"
"653",4,13.6631133084558,1,4.22103776948527,6.55458885167764,5.4278791931991,TRUE,0.6,0.05,1,"synthetic_valid"
"654",6,13.6631133084558,0,2.73262266169116,4.17704943587569,3.00245091285201,TRUE,0.433333333333333,0.133333333333333,1,"synthetic_valid"
"655",5,13.6631133084558,0,3.41577832711395,8.19967234483636,2.23172048180972,TRUE,0.44,0.12,1,"synthetic_valid"
"656",6,13.6631133084558,0,2.73262266169116,3.56071495447448,1.70878030110006,TRUE,0.3,0.133333333333333,1,"synthetic_valid"
"657",6,13.6631133084558,0,2.73262266169116,7.78047025909396,5.4278791931991,TRUE,0.5,0.166666666666667,1,"synthetic_valid"
"658",6,13.6631133084558,5.12928301694497,1.70676605830217,2.63804422551744,2.23294830767288,TRUE,0.3,0.0666666666666667,1,"synthetic_valid"
"659",4,13.6631133084558,3.70043971814109,3.32089119677157,4.22224414084494,3.84291669247794,TRUE,0.45,0.1,1,"synthetic_valid"
"660",6,13.6631133084558,2,2.33262266169116,5.9205655325056,5.4278791931991,TRUE,0.666666666666667,0.0666666666666667,1,"synthetic_valid"
"661",5,13.6631133084558,0,3.41577832711395,6.33866211064716,1.70878030110006,TRUE,0.4,0.04,1,"synthetic_valid"
"662",6,13.6631133084558,0,2.73262266169116,4.19004171776368,3.57765933412855,TRUE,0.433333333333333,0.2,1,"synthetic_valid"
"663",4,13.6631133084558,0,4.5543711028186,8.60362634498619,2.52974348173481,TRUE,0.55,0,1,"synthetic_valid"
"664",6,13.6631133084558,1.58496250072116,2.41563016154693,3.88264304936184,1.70878030110006,TRUE,0.3,0.133333333333333,1,"synthetic_valid"
"665",6,13.6631133084558,1.58496250072116,2.41563016154693,3.93179427743074,3.44087679746557,TRUE,0.366666666666667,0.1,1,"synthetic_valid"
"666",6,13.6631133084558,0,2.73262266169116,5.47823796554752,5.24659415350675,TRUE,0.466666666666667,0.133333333333333,1,"synthetic_valid"
"667",5,13.6631133084558,1.58496250072116,3.01953770193366,4.50180456282537,3.86618798544646,TRUE,0.4,0.08,1,"synthetic_valid"
"668",6,13.6631133084558,1.58496250072116,2.41563016154693,4.61470984411521,2.23172048180972,TRUE,0.4,0.133333333333333,1,"synthetic_valid"
"669",6,13.6631133084558,1,2.53262266169116,5.17861072930854,3.5697756761994,TRUE,0.366666666666667,0.1,1,"synthetic_valid"
"670",6,13.6631133084558,0,2.73262266169116,3.90689059560852,3.18424627978209,TRUE,0.466666666666667,0.133333333333333,1,"synthetic_valid"
"671",4,13.6631133084558,1,4.22103776948527,8.30556130383772,4.9278791931991,TRUE,0.6,0.1,1,"synthetic_valid"
"672",6,13.6631133084558,0,2.73262266169116,6.3110671022556,2.51505905565642,TRUE,0.466666666666667,0.0333333333333333,1,"synthetic_valid"
"673",4,13.6631133084558,1,4.22103776948527,6.65105169117893,3.00603080863844,TRUE,0.4,0.2,1,"synthetic_valid"
"674",5,13.6631133084558,0,3.41577832711395,4.95419631038687,2.23172048180972,TRUE,0.32,0.2,1,"synthetic_valid"
"675",5,13.6631133084558,0,3.41577832711395,7.02097993890421,5.3315566542279,TRUE,0.64,0.04,1,"synthetic_valid"
"676",6,13.6631133084558,1.58496250072116,2.41563016154693,4.93519285389261,3.90256615666412,TRUE,0.366666666666667,0.133333333333333,1,"synthetic_valid"
"677",6,13.6631133084558,1,2.53262266169116,5.56139402958275,4.74659415350675,TRUE,0.533333333333333,0.0333333333333333,1,"synthetic_valid"
"678",5,13.6631133084558,0,3.41577832711395,5.81136426703975,3.89023512954698,TRUE,0.44,0.16,1,"synthetic_valid"
"679",5,13.6631133084558,1,3.16577832711395,5.06722204881271,4.70759289750611,TRUE,0.52,0.16,1,"synthetic_valid"
"680",6,13.6631133084558,1,2.53262266169116,4.50451950816584,3.84291669247794,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"681",6,13.6631133084558,0,2.73262266169116,5.4093909361377,4.67059260678422,TRUE,0.6,0.0666666666666667,1,"synthetic_valid"
"682",6,13.6631133084558,0,2.73262266169116,3.93179427743074,2.80935959454868,TRUE,0.333333333333333,0.233333333333333,1,"synthetic_valid"
"683",5,13.6631133084558,1,3.16577832711395,5.72199075019867,1.70878030110006,TRUE,0.32,0,1,"synthetic_valid"
"684",4,13.6631133084558,2,3.88770443615194,5.82017896241519,2.92146717302031,TRUE,0.45,0.05,1,"synthetic_valid"
"685",6,13.6631133084558,1.58496250072116,2.41563016154693,5.28807387710888,5.17059260678422,TRUE,0.666666666666667,0,1,"synthetic_valid"
"686",6,13.6631133084558,1.58496250072116,2.41563016154693,6.02790599656988,3.9278791931991,TRUE,0.533333333333333,0,1,"synthetic_valid"
"687",6,13.6631133084558,2.8073549220576,2.17115167727964,4.4690176674665,3.71714730897996,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"688",5,13.6631133084558,0,3.41577832711395,7.55458885167764,4.50962855934054,TRUE,0.6,0,1,"synthetic_valid"
"689",5,13.6631133084558,1,3.16577832711395,4.33682231018706,3.9675964269463,TRUE,0.48,0.12,1,"synthetic_valid"
"690",3,13.6631133084558,1,6.3315566542279,6.64074549542735,6.3315566542279,TRUE,0.666666666666667,0.0666666666666667,1,"synthetic_valid"
"691",6,13.6631133084558,4.52356195605701,1.82791027047976,3.59837054370555,3.11008490630354,TRUE,0.466666666666667,0.0333333333333333,1,"synthetic_valid"
"692",6,13.6631133084558,0,2.73262266169116,7.23840473932508,5.10184084490925,TRUE,0.266666666666667,0.133333333333333,1,"synthetic_valid"
"693",6,13.6631133084558,0,2.73262266169116,4.82841653758543,2.37361696481002,TRUE,0.0666666666666667,0.3,1,"synthetic_valid"
"694",4,13.6631133084558,2.8073549220576,3.6185861287994,6.39231742277876,2.23172048180972,TRUE,0.35,0.1,1,"synthetic_valid"
"695",4,13.6631133084558,0,4.5543711028186,7.12395449734777,4.98133679515736,TRUE,0.4,0.15,1,"synthetic_valid"
"696",4,13.6631133084558,0,4.5543711028186,6.17427440190536,4.5697756761994,TRUE,0.55,0.05,1,"synthetic_valid"
"697",4,13.6631133084558,1,4.22103776948527,4.93519285389261,4.5697756761994,TRUE,0.45,0.2,1,"synthetic_valid"
"698",6,13.6631133084558,2,2.33262266169116,4.4690176674665,3.71714730897996,TRUE,0.466666666666667,0.133333333333333,1,"synthetic_valid"
"699",5,13.6631133084558,2,2.91577832711395,4.31481536869279,1.70878030110006,TRUE,0.2,0.24,1,"synthetic_valid"
"700",6,13.6631133084558,0,2.73262266169116,4.70043971814109,2.82037274771368,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"701",4,13.6631133084558,1,4.22103776948527,8.51333282374013,5.17059260678422,TRUE,0.5,0.05,1,"synthetic_valid"
"702",5,13.6631133084558,0,3.41577832711395,5.40599235967584,5.17059260678422,TRUE,0.56,0.12,1,"synthetic_valid"
"703",5,13.6631133084558,0,3.41577832711395,6.4093909361377,5.17059260678422,TRUE,0.44,0.24,1,"synthetic_valid"
"704",3,13.6631133084558,1,6.3315566542279,8.39660478118186,6.3315566542279,TRUE,0.6,0.0666666666666667,1,"synthetic_valid"
"705",6,13.6631133084558,0,2.73262266169116,6.58161905764679,5.24659415350675,TRUE,0.433333333333333,0.0666666666666667,1,"synthetic_valid"
"706",5,13.6631133084558,0,3.41577832711395,7.44294349584873,4.63539794283852,TRUE,0.48,0,1,"synthetic_valid"
"707",6,13.6631133084558,0,2.73262266169116,4.67546854493392,3.82037274771368,TRUE,0.5,0.133333333333333,1,"synthetic_valid"
"708",5,13.6631133084558,0,3.41577832711395,4.4262647547021,2.95746022943317,TRUE,0.32,0.2,1,"synthetic_valid"
"709",4,13.6631133084558,1.58496250072116,4.02605026924488,6.69783635796238,4.8315566542279,TRUE,0.5,0.15,1,"synthetic_valid"
"710",5,13.6631133084558,0,3.41577832711395,6.08746284125034,1.70878030110006,TRUE,0.28,0.12,1,"synthetic_valid"
"711",5,13.6631133084558,0,3.41577832711395,6.69348695749933,2.98481317547824,TRUE,0.44,0.08,1,"synthetic_valid"
"712",5,13.6631133084558,0,3.41577832711395,5.27188741238777,4.60184084490925,TRUE,0.48,0.12,1,"synthetic_valid"
"713",5,13.6631133084558,3.32192809488736,2.58529630339211,3.64385618977472,2.23294830767288,TRUE,0.28,0.08,1,"synthetic_valid"
"714",5,13.6631133084558,1,3.16577832711395,6.02790599656988,3.9278791931991,TRUE,0.32,0.2,1,"synthetic_valid"
"715",4,13.6631133084558,0,4.5543711028186,6.55458885167764,5.10184084490925,TRUE,0.45,0.1,1,"synthetic_valid"
"716",6,13.6631133084558,1,2.53262266169116,5.57565046720547,4.8315566542279,TRUE,0.6,0.0333333333333333,1,"synthetic_valid"
"717",6,13.6631133084558,2.32192809488736,2.26823704271369,4.14177396112816,2.98481317547824,TRUE,0.333333333333333,0.0333333333333333,1,"synthetic_valid"
"718",6,13.6631133084558,0,2.73262266169116,5,3.00245091285201,TRUE,0.4,0.133333333333333,1,"synthetic_valid"
"719",5,13.6631133084558,2.32192809488736,2.83529630339211,4.64385618977473,2.50245091285201,TRUE,0.4,0,1,"synthetic_valid"
"720",6,13.6631133084558,0,2.73262266169116,5.08746284125034,3.11008490630354,TRUE,0.433333333333333,0.0333333333333333,1,"synthetic_valid"
"721",6,13.6631133084558,2,2.33262266169116,4.4690176674665,3.71714730897996,TRUE,0.5,0.1,1,"synthetic_valid"
"722",6,13.6631133084558,1.58496250072116,2.41563016154693,4.93519285389261,4.40256615666412,TRUE,0.6,0.0666666666666667,1,"synthetic_valid"
"723",4,13.6631133084558,0,4.5543711028186,7.55458885167764,4.98133679515736,TRUE,0.7,0,1,"synthetic_valid"
"724",4,13.6631133084558,1,4.22103776948527,6.39231742277876,3.13539794283852,TRUE,0.25,0.2,1,"synthetic_valid"
"725",6,13.6631133084558,1,2.53262266169116,7.4093909361377,5.67059260678422,TRUE,0.7,0.0333333333333333,1,"synthetic_valid"
"726",6,13.6631133084558,2.58496250072116,2.21563016154693,3.36290965689384,1.70878030110006,TRUE,0.3,0.0666666666666667,1,"synthetic_valid"
"727",5,13.6631133084558,1.58496250072116,3.01953770193366,7.73237597089292,5.67059260678422,TRUE,0.64,0.12,1,"synthetic_valid"
"728",6,13.6631133084558,0,2.73262266169116,5.07681559705083,1.70878030110006,TRUE,0.366666666666667,0.0666666666666667,1,"synthetic_valid"
"729",6,13.6631133084558,0,2.73262266169116,3.59837054370555,3.18424627978209,TRUE,0.533333333333333,0,1,"synthetic_valid"
"730",6,13.6631133084558,1.58496250072116,2.41563016154693,3.93179427743074,3.44087679746557,TRUE,0.366666666666667,0.1,1,"synthetic_valid"
